"date","yy","mm","RECESSION","CPI","FEDFUNDS","GDP","INDPRO","PAYEMS","PIX","SP500","UNEMPLOY","YC","REGIME","REGIME3"
1959-01-01,1959,1,"n",-0.000344768146838703,-0.0499999999999998,0.0112418708149722,0.0193952211673172,0.00399369148046702,0.00357626095319752,-0.000721648951382825,-0.103,1.62,1,0.0732399301012743
1959-02-01,1959,2,"n",-0.000344768146838703,-0.0499999999999998,0.0112418708149722,0.0193952211673172,0.00399369148046702,0.00357626095319752,-0.000721648951382825,-0.103,1.67,1,0.0737965853555408
1959-03-01,1959,3,"n",-0.000344768146838703,-0.0499999999999998,0.0112418708149722,0.0193952211673172,0.00399369148046702,0.00357626095319752,-0.000721648951382825,-0.103,1.3,1,0.0753409149267423
1959-04-01,1959,4,"n",-0.000344768146838703,0.37,0.0112418708149722,0.0143024054813417,0.00616830397979129,0.00737370506452439,0.00054125396487148,-0.164,1.14,1,0.0826246741655192
1959-05-01,1959,5,"n",-0.000344768146838703,0.16,0.0112418708149722,0.0210793165390264,0.00577422020951346,0.00701938588267037,0.0380476046744516,-0.23,1.2,1,0.0886146930668064
1959-06-01,1959,6,"n",-0.00103501820521501,-0.0600000000000001,0.00711863520290912,0.0149511275872856,0.00428554707044526,0.006629480451112,0.0187500117562003,-0.0920000000000001,0.71,1,0.0730259757490866
1959-07-01,1959,7,"n",0.000345125111277156,0.49,0.00395289189969716,0.00114119755718756,0.00244332450822426,0.00302211479932613,-0.00358513398441485,-0.0500000000000003,0.629999999999999,1,0.0713811997748678
1959-08-01,1959,8,"n",0.002068253064059,0.0800000000000001,0.00165274986691522,-0.0242387615640665,0.00228869244435259,-0.000807840346661592,0.0342947882914748,0.0990000000000002,0.6,1,0.0831686721674639
1959-09-01,1959,9,"n",0.00240756780093676,0.0299999999999998,0.0000289551937804333,-0.0344661198033465,-0.00873628853057618,-0.00571600754363377,-0.015153067067585,0.0600000000000001,0.34,2,0.082189841156721
1959-10-01,1959,10,"n",0.00137315503896929,0.26,-0.00096995044913939,-0.00120586695026947,0.0017234277990994,-0.0000427798335929097,-0.0467117374383994,0.187,0.12,2,0.0716158784103641
1959-11-01,1959,11,"n",0.00102863029813838,0.22,-0.00114175528826621,-0.00729232056731544,-0.00131103346929962,0.00119714409953442,0.0111889103369345,0.135,0.0999999999999996,2,0.0717652695430061
1959-12-01,1959,12,"n",0.00239603058322579,0.02,0.000333933595904057,0.00608062073686,0.00515927568821262,0.00668613950910046,0.0131262507556675,0.093,0.109999999999999,2,0.0715091943568232
1960-01-01,1960,1,"n",0.00341297259623996,-0.00999999999999979,0.00365415485995868,0.0599812505909503,0.0100178932196258,0.0113529675357187,0.0272505654106334,-0.35,0.109999999999999,2,0.142081294031205
1960-02-01,1960,2,"n",0,0,0.00778359995310929,0.025915554183729,0.00184420235213878,0.00464737381072222,-0.0741464703972428,-0.0379999999999998,0.129999999999999,2,0.129690427481489
